1987,26165528515
1953,12085478805
2298,49235985172
1092,9032592759
1961,55377209259
2873,73682464647
489,947282058162
6050,04512372615
976,934295202109
2456,04377428305
4785,90627720296
1167,73446402174
5889,11742357217
80,2759862506185
4251,61079396802
3734,46451468694
942,815149582371
4764,99800464837
771,743678399242
441,806559628717
1606,58045419286
66,5024353761703
49,3995350247247
1140,48860756983
6915,06769444471
489,115223998723
1075,27073191259
6330,65878256162
769,930531769027
2227,42490497996
4370,76510673145
7207,9581090994
311,158573655951
1883,484946748
1448,87613607518
112,538816943084
2705,90628895625
3244,04730166776
732,952416968975
739,75540859334
2369,35099948447
238,564227480238
7741,63900701964
19,3354398959016
253,640694449488
3785,67846270775
7360,91781222537
4085,31304954985
2518,62412093143
4623,07863657785
2178,6291088977
4040,9341175784
217,210141970874
1311,2792339764
1406,7866374351
3175,88091986109
1724,68562194271
270,834642527082
1488,65915157677
799,101703897632
5,50276006641926
1893,1860973319
4725,00526030548
59,2855989985567
504,42641192322
7096,39271615371
4172,53981917935
6320,24582851224
3901,48154290183
7294,18860873589
1060,91380533898
6622,38952078595
3378,67352970302
7600,29472958636
1653,87415494485
855,791780131772
3360,48815242969
2872,6258807595
197,112751203176
6109,06166053101
7382,49518620479
487,838511162362
3563,08854024629
785,387998812547
1369,60575887217
20,4620302880472
1081,70205182941
419,178163807922
2221,8500900184
2690,39401887282
1632,13960149518
3346,24959131808
4108,92421093067
3887,80775453234
2140,44074647615
2180,59608300803
34,9475966351794
2816,58886848324
3917,57889615678
146,154391376839
1247,43717058815
599,019737150064
2835,57186812515
9412,32440506868
4369,04266122777
4415,77580669698
1807,42714674325
2654,43675828652
1042,78828060198
937,412943483057
4841,08522039656
1451,18731367364
705,193473468159
90,1432407405894
356,712209146801
3628,64454674378
2383,83388023304
1630,83918085361
172,513591392205
2734,68615294885
3211,71022404996
2016,6543481949
1947,39508731076
3931,44649844405
248,688983679139
2060,66579395564
1414,08802543212
2184,45975409376
497,430164971124
6029,7053956416
2134,61658572062
1459,83049405731
506,813342638693
1970,39441655501
414,776276773203
5454,1309587211
10,1345174713687
2520,35130258666
2149,84006033085
6753,4964886813
2237,18031367528
3806,97566172899
4635,45437015102
4010,74294963048
731,96936393714
517,704911194604
295,283235735857
786,732406386515
1824,7713932799
1215,46412519247
1716,57119019915
1061,61053016671
1520,64719747736
893,381531335125
2092,79133974332
839,369640542366
246,750164359226
9147,25167151133
585,231034187242
5164,13564418635
1672,15459511064
332,556833980399
3646,14072155121
4338,90545289354
7291,94853701626
815,537005664099
2200,5177078161
1153,61735929065
3314,24688976223
961,191285942305
3361,81006613737
984,862272953085
571,907401076475
1956,54204490713
169,84727461303
4059,31768058022
974,68226825012
1231,35686609492
84,0087986029726
4389,09683637605
9073,15865628568
592,064670201887
7105,91973231962
5261,72781584259
4808,16158058129
1523,07584742367
1019,28326906044
32,8634803522674
7331,04102960324
4683,81928425739
1773,17217179116
6775,9623509608
6349,02955923277
2475,28283997871
1531,51605002094
80,7516670444755
4083,98769799806
3363,41925469014
3649,85456401569
612,877040965891
1596,70323839211
2348,58955817697
1478,09133775862
240,8255703034
3283,55593956707
1310,65138670926
3338,08010783143
200,596731393876
456,838030999917
394,846289027411
6171,60425929986
5233,73081752273
3426,07435434036
207,823208304971
3313,15706005001
5942,94782490607
1267,17692126109
279,758761903624
2248,64690240316
7669,51073929179
2176,23274957213
3956,00674759411
5009,10366257751
420,507305993469
3360,99501573527
602,435585850587
1756,9911249387
4444,22465177682
2121,33624339538
2892,95120697327
4324,38680201973
2234,25414809224
365,594555937031
209,850215725531
2707,83226197857
8150,09035374042
2188,2284357451
1418,2262115745
5031,93766124171
512,252415679047
1848,70757097411
5665,18848980786
4844,02906236659
4703,5312356495
758,860282627801
2823,17195373223
2634,96971645717
2272,83209002243
468,156275847534
5206,82577584816
5,71772334804652
6561,26331065654
5552,22174516983
5619,31507326817
1314,41258359533
1236,72025886398
2313,9894521865
9000,37423893361
1109,13271172258
362,640069988389
1692,27208729241
1235,03313358968
93,9540061466182
3061,22186077443
3048,44188647831
254,1649155245
22,7677136816865
2612,90175919742
5028,37369726802
265,986638698721
5787,69880838352
7393,74142640724
286,759501191675
3473,47253335708
2793,18920820634
2025,79513061503
1077,82437315109
1538,74939958879
1400,12038223265
6453,82008663463
302,104205489207
554,072304441627
2914,47498411847
565,000952032861
696,924422606325
1267,24479516374
1418,79380425662
178,430255015581
1179,91651112024
812,891666213
4273,1184782568
9331,88384325238
2064,81912933514
5771,00619298732
1379,5323345482
3861,97116978884
2541,57105080857
487,53039077275
3962,4190794129
2827,88769524306
2636,16485226022
752,62225465878
1092,51843139274
3662,67166538847
3154,02626391827
2666,97800948982
2461,55951349603
922,046577622204
700,386574724869
3463,92379519712
2605,38586241071
6288,46160820241
5104,15266394809
8274,3447310237
2335,95880728958
2424,13097130141
3201,5739513615
481,232328639008
3002,14686339821
578,55506159391
1545,98421110212
1776,96417270553
1821,25614882319
224,709828032511
190,138820544881
635,730798766357
423,367228109095
2660,44614556872
3031,32248758586
1623,70268769735
4116,54084778928
872,427748518264
1044,21839659299
5413,3600668378
520,357525181192
4079,96974004431
3078,57599364946
2722,1488963655
646,766939469039
833,628629078916
2521,69826488462
7819,31004572348
45,9114890200605
1078,77458770237
6839,9663338675
4498,11434245813
477,860728801163
5145,25248066813
750,844358427843
112,113431765751
3118,54603983394
5770,0587699693
7358,65457622272
3771,0367927761
2172,22328658738
1658,02827659903
4599,41738160486
2478,63901657641
8811,34112395176
791,870395947187
471,240950743314
487,285292330796
1180,47761733107
4164,08831977616
9056,04516199373
9289,69055470158
35,3888108597085
7236,09360848837
2209,27854208242
126,81047804412
4993,26130215137
2240,3726048583
6321,68223349083
7641,84004883181
6401,68008186188
4204,86498750041
539,826126180508
3206,9480985482
446,941588415737
2711,63421006018
1744,49487818847
3305,35176266607
1030,1546260501
5301,93852615633
4453,77150541813
71,1698763948725
7940,22628265164
960,475159711426
4093,77890198947
3628,46543024036
138,951701329533
687,358697741925
5004,98306323494
4935,38936836617
1119,96286364969
538,035730888618
2157,05638470364
668,943760714002
473,171115223864
4347,84838692604
2867,16749241351
58,4958021708279
4755,46872184401
1002,69208567901
970,306290897218
4491,53279238266
402,388726120996
9304,12927677116
2054,46543568208
6031,87261454196
1361,17454972871
1078,89622462862
139,247535190195
1288,34920782798
6237,46004240236
452,584736341883
104,760382607468
1000,49628089159
5926,81669855435
5783,56074090328
6276,15940636264
2855,184294812
6163,955534121
1671,84232391736
1164,80088754734
496,078580010719
5326,74141156103
956,979644907163
18,9298555585229
232,822287969208
1137,0689771809
1495,33622589816
1909,03838325713
1023,47374623663
3780,40475153616
7934,28410451593
5929,78604126945
143,792932097704
5941,89715691931
493,12443345465
2626,37956211175
3300,93661568777
3795,05942400129
1373,31630887525
1344,93448131948
442,585472996619
1905,72028893499
3667,84521586348
3112,85714406188
4149,34156942337
2546,23032852226
6672,65643537168
514,564280425461
7634,99631142756
3895,34011846098
2048,51601968916
6,77837298008538
5034,41853527465
6326,42723297813
5458,89791405336
226,73562013299
823,654972243893
4470,41687200005
1709,64054422157
4739,69650665982
3796,757827795
1352,29357775035
529,760060430393
4356,71854131097
1921,98335609119
4340,44502701305
2213,60611883253
4682,01788754902
1158,92829945261
6879,6477648251
3866,7384225534
1587,67496325293
2687,54705086655
1049,48224405455
1140,75787824614
2384,2317191573
122,546655241189
588,936311959725
586,460605390119
2538,32768701125
383,117374300546
792,984084520016
5304,26666616754
5729,31987915436
6366,83597755238
3799,23576367425
642,266038071488
6625,97186520275
3818,04394234998
2070,38635743148
2136,7003271285
3879,99303467059
2695,60529523418
814,473258745146
300,280265191235
5539,31767689777
2618,74568930536
2623,89385437681
3333,41006065412
2245,77756634903
2688,01996198717
2420,75737805514
7,99796370696182
5204,35534593992
1493,8227907912
5368,39784043487
1101,16782352895
5892,26874597476
2709,80768860402
3374,08559387647
285,457461972468
2505,69463801603
1388,91430723663
4219,74620976287
1859,87074303062
3391,09711118047
4222,28033789633
2544,46501246396
400,422806868527
4223,62043442001
5483,41699459749
179,820326783611
2736,63387241151
3709,94762552807
5151,29848533743
219,587721206987
381,212382908544
2482,86377446859
61,7974956099864
149,376033050649
34,0851949416498
5382,41215397297
8683,56995821165
8258,93197203517
1633,02694173671
2758,16238298927
1424,37899463502
2157,32228059244
3148,21394375675
1471,77209778678
2695,83310127996
4371,96787140889
3541,04768982346
3205,79530537817
2128,57290278402
1346,53522685009
95,5642123034057
4084,20363138626
7882,94120270151
307,593055758436
6188,06879778303
335,983918391161
3488,02549463465
4642,31353061614
6713,96137297804
814,374726277019
4241,56475874203
5574,43900692297
128,350786641403
5508,95269723933
953,701642964828
4984,43921600629
8843,87664621038
2111,6167567026
4758,77858683457
263,295994466774
2671,99108372302
1150,54773961918
956,950385388895
176,383429661572
7174,5178881765
3021,66735648348
3367,19709159024
3487,71732482115
3114,69332936904
5195,57868424597
4252,20184702994
875,847758805308
233,599664027616
2005,09318726374
54,5027973160626
2989,6373015878
155,754863621553
3558,12488062825
156,402180279327
4382,34815499342
6651,25732554787
2267,46901335729
352,194594848992
1184,30670636907
400,320959048495
692,361838760023
117,477934767249
1423,41316571618
893,83634830538
1086,02083434864
601,91913589552
1186,87758941617
2403,24371061206
1501,53457238829
1220,68428886155
3936,41676545349
1611,20383889005
1819,74801564019
6392,34312233904
306,002237193287
8724,70995223183
3230,82956099223
3640,38596781454
1886,31682836745
5545,85740925551
1055,26934203192
2416,11013504309
3452,09055540435
1265,2127965536
2535,75682353776
5624,60697427374
801,180326601109
97,6416992943928
2604,43368924522
6077,91628344912
894,461552506062
303,336846864939
50,2815993806727
341,652072916577
1226,11780821398
5988,68597714449
3298,94822437733
4303,4474763076
2852,98598113423
4815,51243297547
3016,31172381542
4408,82455931456
640,479257898628
861,694287026159
5,63354080060196
615,178218431388
528,925427425152
1718,34203954709
990,880114096627
2664,04642881828
48,50733543211
587,85281086194
1014,30283568069
760,110064554079
1131,22551409119
1030,15849434825
406,071869025972
1803,36897885072
1961,88925234642
6024,77389749269
5453,03755160842
3281,44153378226
90,9900381532451
4126,58205370911
4399,38179134316
69,3725648323878
774,335501927107
565,873103973862
434,453005706171
177,05898696606
926,165065969417
4952,71951354701
7037,54935706432
6184,23088722501
5182,39030335815
417,715251409782
4638,40327290371
4331,07468973011
2350,29008647999
3100,18638051124
2067,58920411095
446,656047781304
5261,56967360134
117,771250491855
287,12840414938
276,056515457135
4277,39116220939
5217,4333755539
2003,34917396277
370,620561760674
2132,23035423515
208,661208946566
3050,20097922497
1656,64608265117
3402,86047871171
1279,18252046182
3051,50194974779
4312,93108259557
340,470337648164
1883,07035736464
7396,54121883378
887,493089910361
158,003049841152
552,457746625625
1924,93177478431
1492,76670826448
1941,20326418346
3292,29478437281
1400,06540357557
108,137117050652
1155,18713648579
1174,83429189671
2304,26566488308
1106,42316421141
95,1022773548506
4865,62802632229
5942,90911435844
816,067110537117
77,1270192578095
2397,27912466241
711,507578523135
1663,73163709125
1129,50561591494
1120,46714401593
538,08013117969
2436,10287846257
7208,90901254532
44,8494754153534
2506,05967223228
5520,71269594818
2331,03682650395
38,9160695229266
2311,70268453644
597,436468455678
2122,54636739127
506,253546343303
3339,77706761182
7051,65568459763
887,598901275824
1326,64015161928
120,890930445348
943,021001904747
907,017415329822
8388,19631908051
6037,91963876547
2898,39359474294
135,982465456232
5520,87887513678
831,630532719023
8452,03252819089
1100,73686627519
106,190532093025
1111,47777171641
2945,29927956653
66,0794800077935
1471,63338229183
2561,671280776
3531,26935549978
736,993486207441
1883,82368846043
592,689249012475
107,280302855782
8393,5159718271
6820,82757035402
6951,57314002867
4998,9576708609
579,66567726604
5537,67523723826
132,273279205558
62,2682659245414
2275,61166485567
5666,48237031069
1545,86144600104
6240,91708610622
4738,0417692275
4431,79432917051
4247,44578868497
290,324018174002
3913,66000817328
1489,0072064125
3569,2414207739
1434,0162589727
1909,38537402795
2735,51268770151
6069,22777932381
869,81605044185
3165,98701027501
1307,63533573394
781,902129734821
5243,70284028151
77,7289098788653
2098,98210980184
61,0577101377108
4658,80633270312
5268,20195475416
3619,65545560217
3901,82520544009
4346,86272632371
5435,61759614461
265,455260780852
2713,82098611436
478,225977256068
2279,07153528047
2270,27020903922
1832,71509571779
1881,62961103703
5632,21839299994
676,170660501425
5220,14085445094
375,309159062015
659,868532058256
6226,172506739
43,9735227376099
4911,02606031533
1268,88188773016
1897,09976924169
905,877422279621
266,641016759743
891,192038302865
1916,67335754059
1503,96869274693
2566,70762425787
100,289627826907
5102,32855995993
1083,50844848738
616,312920715806
369,070475973687
2570,51418161835
2096,66623840326
474,23497728735
1636,90350840702
2783,0562977698
3033,3377158378
148,604007538689
4940,44925997753
397,145578321137
1875,19171417094
8942,11022303305
1962,35013652423
1943,28303138133
3707,82944054707
1885,37130517576
762,117371695171
33,447221091691
963,639388013463
221,315239102726
1006,98535418417
507,775687599916
171,125771397318
3269,71316556526
2212,85090948495
1444,36754562257
4867,36534960725
5349,02643757873
639,844762621375
105,737328473822
1440,66319085363
2422,09568843809
333,81079179552
2186,01381816064
75,2712773891498
891,975470659312
2204,30426146384
5861,14371955215
4503,68740456537
2242,33390970171
515,458601228641
2406,42351277751
540,66624055927
2385,47594163542
1909,29117838912
5825,23654246295
3757,56664254589
16,6059236208005
309,413254257018
42,087718093343
6313,22040486765
2414,6515698706
962,363225385716
1460,32503769282
82,1500253780512
3,52528244607397
7033,53732647586
519,148754033795
5978,73580477142
3997,44054278053
202,388330901688
1141,90343270446
321,286298242997
5781,84113828784
1226,18696391824
710,501122044167
3930,50392388855
554,770659299926
6511,673150068
537,659734961418
3810,34603786205
566,391710343022
2300,90602995125
4430,26516238193
4417,58687844574
352,794886928422
21,531688763542
3647,86859290203
4031,94271594283
5290,67263611251
4573,08939366233
341,974663539778
2698,31597611137
2006,44908507655
0,461298194928699
5997,61282114061
6239,92674706873
177,539892759891
6561,41589130807
2363,09673649403
548,812024390237
6425,92096875604
2087,15686718335
257,825996267528
683,421390553201
481,774964601628
453,793664741234
116,828200707132
2624,71162493933
556,946388459274
3602,18619058662
3870,99356268579
4442,13272368868
582,521782785431
2140,8098575756
385,747782984165
8,60094435308173
1559,34312382543
3263,763805278
1032,67960820006
3984,99527228204
313,543053098741
5294,68483912325
1907,24648345739
3973,68458385006
1498,23508543346
5668,13473223622
1383,3204510246
794,456466901329
342,685265812411
3639,45366363574
4715,86815864773
611,276432379743
293,092654907653
5893,76174251352
2588,99855126953
2319,89059563721
1929,99807148706
812,65768899613
1352,26232180244
1972,66627634767
4387,96937920431
4672,79170753704
733,876767951006
289,479726804178
5799,55554137358
2098,25494745758
75,3435436679719
3928,60112260263
4047,96134083204
5802,93708259004
7062,57787743238
4020,32217166029
1161,23911372118
1059,40032776417
3085,66721033569
2207,92360981364
53,4988128195977
3518,01086426434
4438,21175305928
7450,63686954446
1173,83849966286
5145,34219898718
5690,59208888262
1932,15827090533
4230,94474880115
2608,24093901051
928,854939015049
626,402220715956
2446,78569333944
2100,62355127121
6921,41720066006
1252,81940055444
883,819661796009
470,237785262166
290,408900173571
105,986129486927
4818,75873263495
2054,70525307427
188,657685429164
135,212422698835
4733,00378496433
2242,94457623826
2332,90916699353
358,94148482659
5067,83050815288
1686,34251240657
5315,17042855973
4262,63931073371
1399,13008940366
4525,99606718216
785,876538627724
2466,87115145189
923,17127954735
404,089434366715
0,329560076505672
2482,68854132746
2464,65966470198
1697,39211447602
8581,1910684878
2518,94317300894
46,1613872489712
1628,37446179352
5005,67767097739
138,578374755372
1809,8037879047
4755,81296268236
578,686702876672
2921,40574275954
104,062151055812
5786,10117324353
897,128243821267
2334,51845053794
2999,43132774785
17,2822412928949
746,754064713025
2712,30805398305
3453,52203965118
1213,59944740944
958,044512139654
6626,75293769303
517,752448835761
3954,43131743904
1706,6268861767
5527,29155724276
3706,98639851249
2072,35115641744
1892,03269417259
1004,26032598888
5983,01791561442
285,510385123319
1362,60393303754
2953,64835508384
2475,23817513848
5190,6002997377
104,392657447789
7898,46872333832
4865,25715029112
585,865330107447
1448,09698999305
2543,34423709071
2943,53943692871
2091,73431478475
33,6095880175054
87,9088162555866
185,459639997901
5205,09234836562
1351,05953219862
1317,8248204006
249,416632861559
1156,06191312897
790,769202243895
2178,9428325365
4183,73245058243
3902,31943430115
2257,86679378518
69,8551126634027
1060,77209246846
386,409554154803
3536,0638339557
1133,4066389815
1186,16771631789
4892,26790594648
5767,25722178689
5911,60598481614
1159,5248213967
522,127859197151
2398,93818783198
6358,42750632969
1352,20415578047
3428,91359891599
422,085340424481
1760,24995211943
430,269384358204
4763,82180354922
5412,39756372962
292,507690419214
5086,18896849881
1425,0338154589
4237,35888698947
6626,03121905869
1211,63738576213
4774,7313031213
14,8120471317377
6164,5524479633
1300,52139383765
3255,2519802266
39,3184808349789
1950,36547933629
3783,68028862434
1731,50054860464
3113,65286144086
1400,84259703795
386,639573649801
546,149284765659
4527,77297393175
2510,1664326853
2878,20514096003
8163,73324888467
527,1651722594
485,280361205936
4200,17516568311
1766,31956941184
817,003989384977
2938,01870125906
3292,9104981422
5568,57192158167
4572,90374248051
5592,87492286827
8847,98287816298
170,3695475377
6380,82080755421
1364,62760090019
8426,24269306857
4357,16428725615
4102,42480935409
2399,66813234597
1435,26073505136
3761,45968966953
2331,83066265463
3743,64470475057
4038,82678300786
153,872836080321
4114,19680915503
640,039165927115
9121,98651257809
1843,74232199497
64,4635322021616
163,360488790721
2247,15110953299
1070,12214269029
903,502883393086
2184,8879082058
748,667443021511
1869,21961136592
172,18828738443
1278,31632661369
1945,96260660885
1224,53369535903
4417,22644541842
94,3925923502038
33,8847957187727
3296,83098280282
290,666024894298
7210,43748026362
1785,28621515319
3376,0441313945
1762,47435969881
5010,32759980407
5399,65954288871
729,088841140777
4631,23353349941
126,030373129076
1906,16204975646
1,86399740486592
1080,40422847513
3265,96437806169
4826,47285877935
2246,81103901323
1498,17019417052
333,150592842209
6262,86100561445
5240,41249621073
2298,99692877103
5954,98515990888
867,091043382925
5876,49425275833
2756,23328822117
3081,63929880673
2097,68795117814
323,766296723749
247,311732183356
4639,94191815841
6696,00744996313
823,306767876869
103,33034744455
4205,20201151269
919,527349334921
4765,87308525847
2837,31708340362
31,4761972350423
2145,94498129931
3438,74834535865
526,343508382022
2679,64849503229
1419,82504803959
6,80995976217555
